Time,Open,High,Low,Close,Volume
11032019 0000;"3919.18000000";"3927.63000000";"3913.36000000";"3916.82000000";"667.59270200"
11032019 0100;"3915.99000000";"3930.00000000";"3915.99000000";"3922.83000000";"803.35358900"
11032019 0200;"3921.88000000";"3933.00000000";"3921.71000000";"3926.54000000";"807.07573700"
11032019 0300;"3926.52000000";"3930.96000000";"3918.36000000";"3924.65000000";"735.65113500"
11032019 0400;"3923.55000000";"3936.98000000";"3923.20000000";"3932.73000000";"1969.83377900"
11032019 0500;"3932.73000000";"3934.79000000";"3909.00000000";"3909.00000000";"1449.23801100"
11032019 0600;"3909.39000000";"3912.50000000";"3860.00000000";"3883.02000000";"2857.71691600"
11032019 0700;"3882.38000000";"3898.72000000";"3872.80000000";"3898.68000000";"1912.58180700"
11032019 0800;"3897.39000000";"3901.46000000";"3885.39000000";"3885.50000000";"1439.84451800"
11032019 0900;"3885.49000000";"3893.80000000";"3878.00000000";"3886.74000000";"1175.72137500"
11032019 1000;"3886.72000000";"3898.48000000";"3874.23000000";"3898.29000000";"970.61155400"
11032019 1100;"3897.12000000";"3899.01000000";"3874.61000000";"3878.82000000";"1120.95327900"
11032019 1200;"3878.00000000";"3887.98000000";"3863.14000000";"3873.49000000";"3005.19129200"
11032019 1300;"3873.48000000";"3873.49000000";"3830.00000000";"3848.34000000";"3300.46900400"
11032019 1400;"3849.26000000";"3876.00000000";"3839.84000000";"3871.38000000";"2174.18469100"
11032019 1500;"3871.34000000";"3873.00000000";"3850.77000000";"3861.47000000";"2055.53623600"
11032019 1600;"3861.48000000";"3864.96000000";"3847.00000000";"3848.12000000";"1250.37484400"
11032019 1700;"3848.11000000";"3867.91000000";"3846.80000000";"3859.36000000";"1116.26769600"
11032019 1800;"3859.21000000";"3875.00000000";"3858.82000000";"3868.59000000";"1012.73110700"
11032019 1900;"3868.99000000";"3885.51000000";"3841.24000000";"3869.08000000";"2923.89874200"
11032019 2000;"3869.05000000";"3872.96000000";"3851.00000000";"3855.66000000";"1851.20237000"
11032019 2100;"3855.64000000";"3869.52000000";"3855.64000000";"3863.00000000";"1132.37381800"
11032019 2200;"3862.83000000";"3870.68000000";"3856.00000000";"3870.09000000";"851.42641100"
11032019 2300;"3870.34000000";"3877.31000000";"3864.70000000";"3868.08000000";"866.45612100"
12032019 0000;"3868.08000000";"3876.01000000";"3860.75000000";"3871.61000000";"1284.19167300"
12032019 0100;"3871.61000000";"3876.00000000";"3836.86000000";"3843.74000000";"3126.52102500"
12032019 0200;"3844.38000000";"3852.71000000";"3826.06000000";"3834.69000000";"2464.24072500"
12032019 0900;"3834.69000000";"3885.00000000";"3831.23000000";"3879.66000000";"2763.28903900"
12032019 1000;"3878.73000000";"3892.00000000";"3876.00000000";"3891.67000000";"1647.81319900"
12032019 1100;"3891.67000000";"3905.20000000";"3887.81000000";"3890.79000000";"2022.42837300"
12032019 1200;"3891.44000000";"3900.34000000";"3883.00000000";"3885.18000000";"1530.94592600"
12032019 1300;"3885.09000000";"3899.39000000";"3883.06000000";"3897.11000000";"1267.66302100"
12032019 1400;"3897.09000000";"3902.86000000";"3886.54000000";"3894.71000000";"1644.95599800"
12032019 1500;"3894.73000000";"3895.02000000";"3889.00000000";"3893.72000000";"1437.89888700"
12032019 1600;"3893.48000000";"3894.59000000";"3866.31000000";"3872.59000000";"1424.21660700"
12032019 1700;"3872.59000000";"3891.15000000";"3865.00000000";"3890.00000000";"1948.55471800"
12032019 1800;"3890.94000000";"3893.00000000";"3882.54000000";"3885.01000000";"970.42332900"
12032019 1900;"3885.80000000";"3888.92000000";"3876.36000000";"3880.02000000";"904.41852900"
12032019 2000;"3880.54000000";"3881.99000000";"3871.00000000";"3881.33000000";"911.12939400"
12032019 2100;"3880.75000000";"3890.00000000";"3880.01000000";"3887.00000000";"841.05942100"
12032019 2200;"3887.00000000";"3891.00000000";"3879.56000000";"3883.29000000";"661.33475900"
12032019 2300;"3883.58000000";"3889.44000000";"3881.15000000";"3886.16000000";"569.92424400"
13032019 0000;"3886.63000000";"3887.57000000";"3874.03000000";"3882.73000000";"784.19142800"
13032019 0100;"3882.69000000";"3887.64000000";"3873.92000000";"3883.90000000";"987.23440500"
13032019 0200;"3883.85000000";"3884.89000000";"3871.52000000";"3875.50000000";"915.48269600"
13032019 0300;"3875.50000000";"3881.52000000";"3870.66000000";"3877.37000000";"940.45945900"
13032019 0400;"3877.37000000";"3893.56000000";"3877.00000000";"3887.89000000";"925.68272100"
13032019 0500;"3887.89000000";"3891.70000000";"3877.00000000";"3881.00000000";"970.54038400"
13032019 0600;"3881.00000000";"3886.08000000";"3873.15000000";"3873.96000000";"981.97725300"
13032019 0700;"3873.96000000";"3883.35000000";"3870.00000000";"3875.52000000";"739.57458800"
13032019 0800;"3876.47000000";"3885.07000000";"3872.00000000";"3884.64000000";"783.11779900"
13032019 0900;"3884.32000000";"3885.50000000";"3872.35000000";"3872.36000000";"918.51867200"
13032019 1000;"3873.04000000";"3880.52000000";"3858.75000000";"3864.91000000";"1288.69404600"
13032019 1100;"3865.13000000";"3865.48000000";"3840.00000000";"3850.00000000";"2619.93138900"
13032019 1200;"3850.23000000";"3862.00000000";"3847.98000000";"3856.12000000";"1354.78479600"
13032019 1300;"3856.08000000";"3877.91000000";"3851.00000000";"3877.83000000";"1666.91971100"
13032019 1400;"3877.87000000";"3890.24000000";"3875.79000000";"3880.92000000";"2135.03182000"
13032019 1500;"3880.92000000";"3888.12000000";"3855.71000000";"3865.54000000";"1368.36470900"
13032019 1600;"3865.59000000";"3876.68000000";"3856.00000000";"3872.00000000";"1058.89334500"
13032019 1700;"3872.10000000";"3876.04000000";"3860.43000000";"3861.98000000";"781.00432500"
13032019 1800;"3861.04000000";"3873.00000000";"3861.01000000";"3866.37000000";"570.69312800"
13032019 1900;"3864.79000000";"3871.41000000";"3863.64000000";"3866.21000000";"528.63087800"
13032019 2000;"3866.19000000";"3872.82000000";"3864.08000000";"3870.12000000";"509.96415800"
13032019 2100;"3870.10000000";"3872.00000000";"3860.00000000";"3868.72000000";"724.75737400"
13032019 2200;"3868.93000000";"3868.96000000";"3855.43000000";"3857.69000000";"613.17723500"
13032019 2300;"3857.69000000";"3868.53000000";"3856.61000000";"3863.15000000";"541.50792600"
14032019 0000;"3863.15000000";"3873.00000000";"3857.35000000";"3866.00000000";"536.06594000"
14032019 0100;"3866.00000000";"3878.98000000";"3860.00000000";"3878.15000000";"912.89332000"
14032019 0200;"3878.14000000";"3884.00000000";"3863.27000000";"3878.90000000";"963.60177700"
14032019 0300;"3878.36000000";"3880.25000000";"3868.25000000";"3876.03000000";"722.98153500"
14032019 0400;"3875.66000000";"3877.00000000";"3865.00000000";"3866.26000000";"645.47250300"
14032019 0500;"3867.50000000";"3874.85000000";"3866.59000000";"3869.00000000";"440.53814000"
14032019 0600;"3869.00000000";"3875.57000000";"3864.02000000";"3865.37000000";"620.94085700"
14032019 0700;"3865.26000000";"3869.54000000";"3854.15000000";"3863.83000000";"1000.47194000"
14032019 0800;"3863.40000000";"3865.00000000";"3855.75000000";"3859.58000000";"1034.85801000"
14032019 0900;"3860.73000000";"3865.00000000";"3856.61000000";"3862.68000000";"1268.83989100"
14032019 1000;"3863.51000000";"3868.80000000";"3859.00000000";"3865.28000000";"1012.34126200"
14032019 1100;"3865.43000000";"3874.27000000";"3862.53000000";"3870.30000000";"928.94862400"
14032019 1200;"3870.20000000";"3870.28000000";"3856.71000000";"3859.57000000";"950.84741600"
14032019 1300;"3859.57000000";"3874.84000000";"3850.21000000";"3865.20000000";"1344.41476300"
14032019 1400;"3865.38000000";"3877.75000000";"3863.52000000";"3869.97000000";"1385.26558500"
14032019 1500;"3869.97000000";"3920.00000000";"3810.43000000";"3878.92000000";"6821.91845400"
14032019 1600;"3878.98000000";"3894.00000000";"3871.43000000";"3882.10000000";"2107.84271800"
14032019 1700;"3883.00000000";"3885.96000000";"3874.99000000";"3875.76000000";"1033.19899700"
14032019 1800;"3876.00000000";"3888.00000000";"3875.79000000";"3882.90000000";"725.76614900"
14032019 1900;"3882.99000000";"3883.01000000";"3873.00000000";"3874.37000000";"701.41790100"
14032019 2000;"3874.37000000";"3878.56000000";"3870.00000000";"3873.47000000";"550.50385300"
14032019 2100;"3873.48000000";"3878.50000000";"3873.00000000";"3874.94000000";"491.10688600"
14032019 2200;"3874.94000000";"3879.99000000";"3870.10000000";"3877.41000000";"513.58647600"
14032019 2300;"3878.05000000";"3878.97000000";"3871.43000000";"3876.54000000";"414.54563000"
15032019 0000;"3876.48000000";"3881.00000000";"3873.54000000";"3877.12000000";"456.44584300"
15032019 0100;"3877.12000000";"3886.00000000";"3876.13000000";"3885.78000000";"740.57886000"
15032019 0200;"3884.75000000";"3893.86000000";"3881.37000000";"3890.42000000";"795.06145400"
15032019 0300;"3889.67000000";"3892.00000000";"3885.90000000";"3887.31000000";"541.76711900"
15032019 0400;"3886.82000000";"3888.17000000";"3877.60000000";"3882.90000000";"591.28322900"
15032019 0500;"3882.88000000";"3889.00000000";"3881.36000000";"3887.00000000";"619.58843400"
15032019 0600;"3887.64000000";"3892.00000000";"3887.00000000";"3890.85000000";"726.28033300"
15032019 0700;"3890.96000000";"3895.77000000";"3880.62000000";"3886.29000000";"1028.48746400"
15032019 0800;"3886.27000000";"3890.19000000";"3872.20000000";"3888.25000000";"1055.20683900"
15032019 0900;"3888.42000000";"3890.59000000";"3877.63000000";"3879.85000000";"884.84242800"
15032019 1000;"3879.97000000";"3900.41000000";"3877.04000000";"3898.07000000";"1089.37461600"
15032019 1100;"3898.00000000";"3910.00000000";"3889.06000000";"3897.50000000";"1289.22733100"
15032019 1200;"3897.50000000";"3924.40000000";"3896.50000000";"3914.05000000";"1579.80359700"
15032019 1300;"3913.52000000";"3924.75000000";"3903.08000000";"3915.33000000";"1708.70164200"
15032019 1400;"3915.48000000";"3919.00000000";"3905.00000000";"3913.56000000";"1127.53954500"
15032019 1500;"3913.56000000";"3921.00000000";"3910.31000000";"3917.34000000";"1097.31760500"
15032019 1600;"3917.10000000";"3939.22000000";"3915.00000000";"3928.19000000";"1822.89270000"
15032019 1700;"3929.36000000";"3933.50000000";"3916.83000000";"3920.71000000";"1171.16457600"
15032019 1800;"3922.38000000";"3932.86000000";"3918.64000000";"3928.42000000";"613.00800000"
15032019 1900;"3927.90000000";"3931.98000000";"3919.77000000";"3930.52000000";"605.53931100"
15032019 2000;"3930.48000000";"3934.79000000";"3926.27000000";"3932.37000000";"505.99228100"
15032019 2100;"3932.88000000";"3934.79000000";"3920.42000000";"3922.10000000";"492.50007300"
15032019 2200;"3922.10000000";"3924.00000000";"3905.92000000";"3919.44000000";"611.05653000"
15032019 2300;"3919.44000000";"3925.90000000";"3913.35000000";"3914.80000000";"512.74352300"
16032019 0000;"3915.54000000";"3929.78000000";"3914.25000000";"3923.76000000";"530.10400800"
16032019 0100;"3924.46000000";"3947.00000000";"3921.98000000";"3941.84000000";"882.28586500"
16032019 0200;"3940.84000000";"3965.00000000";"3933.65000000";"3960.01000000";"1459.37540300"
16032019 0300;"3960.00000000";"3967.74000000";"3948.50000000";"3954.62000000";"1324.47427200"
16032019 0400;"3954.09000000";"3993.54000000";"3950.50000000";"3982.97000000";"2057.08693600"
16032019 0500;"3982.70000000";"4045.00000000";"3975.60000000";"4033.08000000";"4393.37135300"
16032019 0600;"4032.65000000";"4056.98000000";"4001.83000000";"4017.17000000";"2638.79703700"
16032019 0700;"4017.18000000";"4024.97000000";"3991.34000000";"4016.55000000";"1963.19936900"
16032019 0800;"4016.55000000";"4021.99000000";"4009.00000000";"4010.06000000";"841.48218500"
16032019 0900;"4010.00000000";"4011.44000000";"3996.10000000";"4001.88000000";"783.81649500"
16032019 1000;"4001.90000000";"4015.00000000";"3999.57000000";"4014.96000000";"723.84036400"
16032019 1100;"4014.68000000";"4025.98000000";"4012.00000000";"4019.09000000";"981.63010600"
16032019 1200;"4019.02000000";"4021.77000000";"4013.99000000";"4016.08000000";"727.93829200"
16032019 1300;"4016.10000000";"4018.00000000";"3963.20000000";"3985.98000000";"2450.04359100"
16032019 1400;"3985.43000000";"3999.99000000";"3985.08000000";"3988.92000000";"1094.65580800"
16032019 1500;"3988.41000000";"4009.94000000";"3986.05000000";"4002.73000000";"895.28621700"
16032019 1600;"4002.73000000";"4003.00000000";"3982.00000000";"3989.83000000";"827.56023200"
16032019 1700;"3990.00000000";"4008.18000000";"3986.50000000";"3996.60000000";"742.91804100"
16032019 1800;"3996.62000000";"4005.02000000";"3993.78000000";"4000.64000000";"557.15334600"
16032019 1900;"4000.63000000";"4002.62000000";"3993.29000000";"3999.15000000";"521.63785900"
16032019 2000;"3999.74000000";"4000.95000000";"3988.00000000";"3993.61000000";"518.28572500"
16032019 2100;"3993.61000000";"4000.00000000";"3985.02000000";"3999.98000000";"554.76082200"
16032019 2200;"3999.98000000";"4005.00000000";"3996.24000000";"4004.00000000";"538.21458900"
16032019 2300;"4003.97000000";"4006.45000000";"4000.00000000";"4003.88000000";"461.37616500"
17032019 0000;"4004.92000000";"4008.93000000";"4000.97000000";"4005.98000000";"629.18605200"
17032019 0100;"4005.98000000";"4012.00000000";"3965.42000000";"3980.79000000";"1376.82509600"
17032019 0200;"3980.70000000";"3990.69000000";"3978.55000000";"3985.28000000";"670.42121100"
17032019 0300;"3985.28000000";"3985.61000000";"3950.01000000";"3970.80000000";"1953.97080800"
17032019 0400;"3971.00000000";"3981.00000000";"3963.27000000";"3972.23000000";"1399.46830500"
17032019 0500;"3971.17000000";"3974.79000000";"3950.13000000";"3965.22000000";"1023.28497700"
17032019 0600;"3966.70000000";"3967.80000000";"3957.12000000";"3966.40000000";"616.71302300"
17032019 0700;"3966.09000000";"3975.86000000";"3962.49000000";"3974.21000000";"448.47368500"
17032019 0800;"3974.00000000";"3977.65000000";"3969.03000000";"3975.02000000";"479.81420400"
17032019 0900;"3975.67000000";"3980.00000000";"3965.83000000";"3972.23000000";"578.92293500"
17032019 1000;"3971.86000000";"3975.03000000";"3966.06000000";"3970.90000000";"587.43950500"
17032019 1100;"3970.90000000";"3994.10000000";"3968.12000000";"3985.01000000";"993.14360900"
17032019 1200;"3985.29000000";"3994.00000000";"3977.00000000";"3987.49000000";"771.57572500"
17032019 1300;"3988.26000000";"3988.30000000";"3972.00000000";"3979.45000000";"819.63443700"
17032019 1400;"3979.45000000";"3990.00000000";"3976.45000000";"3987.23000000";"491.72622000"
17032019 1500;"3988.25000000";"4000.00000000";"3983.39000000";"3990.06000000";"1166.02240200"
17032019 1600;"3990.99000000";"3991.00000000";"3980.00000000";"3986.51000000";"757.37406500"
17032019 1700;"3988.32000000";"3995.80000000";"3979.00000000";"3987.08000000";"571.89328700"
17032019 1800;"3987.03000000";"3989.16000000";"3981.07000000";"3981.96000000";"379.62994700"
17032019 1900;"3982.90000000";"3988.48000000";"3981.44000000";"3985.89000000";"482.49089500"
17032019 2000;"3985.89000000";"3994.94000000";"3983.20000000";"3990.94000000";"510.04319100"
17032019 2100;"3991.00000000";"3997.93000000";"3987.00000000";"3992.64000000";"560.45532400"
17032019 2200;"3992.13000000";"3996.90000000";"3989.11000000";"3993.01000000";"541.67960600"
17032019 2300;"3993.01000000";"3997.75000000";"3982.16000000";"3985.97000000";"855.80151200"
18032019 0000;"3986.43000000";"3986.72000000";"3980.03000000";"3981.14000000";"777.45160800"
18032019 0100;"3981.85000000";"4007.67000000";"3973.14000000";"4005.02000000";"1357.99630200"
18032019 0200;"4005.72000000";"4037.00000000";"4003.78000000";"4022.19000000";"1906.41947700"
18032019 0300;"4021.73000000";"4027.91000000";"4012.75000000";"4020.00000000";"945.56485100"
18032019 0400;"4020.21000000";"4020.25000000";"4004.25000000";"4008.15000000";"592.18850500"
18032019 0500;"4008.56000000";"4015.18000000";"3994.73000000";"4002.06000000";"535.96157400"
18032019 0600;"4002.06000000";"4005.00000000";"3961.00000000";"3963.68000000";"1123.31797800"
18032019 0700;"3963.65000000";"3981.88000000";"3959.00000000";"3976.99000000";"1447.33751200"
18032019 0800;"3976.97000000";"3979.81000000";"3965.00000000";"3978.38000000";"861.80999100"
18032019 0900;"3978.48000000";"3992.66000000";"3970.00000000";"3987.14000000";"1370.76075700"
18032019 1000;"3987.15000000";"3990.00000000";"3970.29000000";"3974.61000000";"905.51926700"
18032019 1100;"3974.61000000";"3983.45000000";"3960.00000000";"3970.74000000";"1211.57197000"
18032019 1200;"3971.15000000";"3978.99000000";"3953.33000000";"3971.00000000";"1549.50859200"
18032019 1300;"3971.00000000";"3988.20000000";"3967.42000000";"3985.00000000";"1637.38719000"
18032019 1400;"3985.00000000";"3987.88000000";"3980.00000000";"3984.68000000";"826.72983200"
18032019 1500;"3984.02000000";"3985.20000000";"3971.00000000";"3978.14000000";"749.01396800"
18032019 1600;"3978.14000000";"3985.00000000";"3975.90000000";"3978.86000000";"953.95495000"
18032019 1700;"3978.87000000";"3984.80000000";"3977.07000000";"3981.52000000";"883.69274400"
18032019 1800;"3981.52000000";"3984.14000000";"3973.01000000";"3981.88000000";"504.62162600"
18032019 1900;"3981.88000000";"3984.80000000";"3975.50000000";"3977.85000000";"533.99305700"
18032019 2000;"3977.87000000";"3979.59000000";"3969.62000000";"3979.17000000";"586.18067800"
18032019 2100;"3979.89000000";"3991.45000000";"3979.02000000";"3986.20000000";"535.26829100"
18032019 2200;"3986.22000000";"3994.87000000";"3985.00000000";"3986.00000000";"494.74434200"
18032019 2300;"3986.00000000";"3993.85000000";"3985.00000000";"3992.01000000";"499.10090400"
19032019 0000;"3992.00000000";"3992.70000000";"3982.04000000";"3987.81000000";"441.83365200"
19032019 0100;"3987.83000000";"3999.40000000";"3983.14000000";"3998.01000000";"676.11591800"
19032019 0200;"3997.89000000";"4002.99000000";"3990.37000000";"3993.00000000";"669.03976500"
19032019 0300;"3992.44000000";"4001.79000000";"3991.72000000";"3994.00000000";"719.93055100"
19032019 0400;"3994.00000000";"3998.87000000";"3986.14000000";"3987.45000000";"622.40549900"
19032019 0500;"3987.52000000";"3991.99000000";"3970.00000000";"3977.72000000";"941.06533500"
19032019 0600;"3977.14000000";"3985.71000000";"3976.13000000";"3983.09000000";"595.42193000"
19032019 0700;"3983.09000000";"3989.50000000";"3980.82000000";"3980.85000000";"523.89911900"
19032019 0800;"3980.85000000";"3985.71000000";"3974.23000000";"3981.93000000";"658.08957800"
19032019 0900;"3981.98000000";"3983.49000000";"3974.43000000";"3982.40000000";"587.22468300"
19032019 1000;"3982.40000000";"3996.09000000";"3980.02000000";"3994.77000000";"852.78585400"
19032019 1100;"3994.82000000";"4002.98000000";"3986.51000000";"3998.08000000";"1264.69290100"
19032019 1200;"3998.08000000";"3999.97000000";"3983.35000000";"3986.16000000";"835.37779200"
19032019 1300;"3987.37000000";"3993.76000000";"3980.00000000";"3983.57000000";"915.75327200"
19032019 1400;"3982.59000000";"3992.50000000";"3981.70000000";"3984.07000000";"1068.36863500"
19032019 1500;"3984.66000000";"4015.70000000";"3984.02000000";"3997.51000000";"2313.91560600"
19032019 1600;"3997.79000000";"4001.64000000";"3989.72000000";"3997.65000000";"992.35280000"
19032019 1700;"3997.93000000";"4018.00000000";"3994.00000000";"4007.00000000";"907.72133900"
19032019 1800;"4007.00000000";"4031.00000000";"4003.98000000";"4015.00000000";"1562.77698500"
19032019 1900;"4014.81000000";"4022.08000000";"4001.41000000";"4004.14000000";"846.35002600"
19032019 2000;"4004.46000000";"4011.99000000";"3996.68000000";"4006.62000000";"699.38634000"
19032019 2100;"4008.06000000";"4013.29000000";"4002.49000000";"4008.07000000";"478.79175300"
19032019 2200;"4007.64000000";"4011.69000000";"3995.40000000";"4004.93000000";"391.03217200"
19032019 2300;"4006.09000000";"4013.92000000";"4003.75000000";"4007.98000000";"393.44300200"
20032019 0000;"4007.98000000";"4020.00000000";"4007.43000000";"4015.53000000";"377.80096000"
20032019 0100;"4017.48000000";"4031.53000000";"3980.50000000";"3990.79000000";"1283.50137200"
20032019 0200;"3993.38000000";"4000.00000000";"3986.44000000";"3990.21000000";"1176.53680300"
20032019 0300;"3990.29000000";"3996.44000000";"3984.61000000";"3987.67000000";"805.12537000"
20032019 0400;"3987.67000000";"3996.12000000";"3986.30000000";"3994.97000000";"488.69609100"
20032019 0500;"3994.21000000";"3999.02000000";"3989.00000000";"3995.06000000";"614.44773100"
20032019 0600;"3996.00000000";"4008.89000000";"3994.01000000";"4006.84000000";"556.23618400"
20032019 0700;"4005.81000000";"4008.28000000";"3995.56000000";"3999.10000000";"787.30366200"
20032019 0800;"3999.08000000";"4019.30000000";"3998.83000000";"4009.01000000";"1287.63097200"
20032019 0900;"4009.93000000";"4019.01000000";"4005.00000000";"4008.99000000";"914.26342800"
20032019 1000;"4009.00000000";"4010.00000000";"3991.02000000";"3991.08000000";"982.13676600"
20032019 1100;"3993.33000000";"4016.00000000";"3985.50000000";"4013.54000000";"1826.23156300"
20032019 1200;"4011.77000000";"4021.32000000";"4006.45000000";"4010.90000000";"1078.37708000"
20032019 1300;"4010.91000000";"4019.08000000";"4004.00000000";"4012.89000000";"944.42773900"
20032019 1400;"4014.12000000";"4019.35000000";"4011.04000000";"4014.58000000";"936.62216000"
20032019 1500;"4014.51000000";"4021.99000000";"4005.94000000";"4021.98000000";"872.50109600"
20032019 1600;"4019.64000000";"4029.55000000";"4008.83000000";"4015.82000000";"1265.04182800"
20032019 1700;"4015.58000000";"4040.89000000";"4014.00000000";"4018.98000000";"1974.47649400"
20032019 1800;"4018.97000000";"4022.00000000";"4004.02000000";"4011.79000000";"1089.49204600"
20032019 1900;"4012.29000000";"4026.82000000";"4011.47000000";"4022.59000000";"762.16598800"
20032019 2000;"4022.60000000";"4027.43000000";"4020.85000000";"4022.45000000";"667.14877400"
20032019 2100;"4023.92000000";"4029.62000000";"4018.00000000";"4020.98000000";"528.20667000"
20032019 2200;"4021.00000000";"4025.07000000";"4018.75000000";"4020.92000000";"395.89649700"
20032019 2300;"4020.92000000";"4050.00000000";"4019.62000000";"4041.27000000";"1455.28394400"
21032019 0000;"4040.51000000";"4044.69000000";"4029.86000000";"4043.04000000";"740.54999700"
21032019 0100;"4043.04000000";"4054.58000000";"4040.23000000";"4049.70000000";"1108.42843100"
21032019 0200;"4050.49000000";"4053.24000000";"4024.33000000";"4038.71000000";"1122.16436900"
21032019 0300;"4038.60000000";"4046.00000000";"4037.33000000";"4040.10000000";"652.04102200"
21032019 0400;"4040.11000000";"4046.62000000";"4039.23000000";"4041.06000000";"534.62004400"
21032019 0500;"4041.75000000";"4042.62000000";"4032.82000000";"4035.78000000";"774.72505300"
21032019 0600;"4036.25000000";"4036.25000000";"4027.20000000";"4030.43000000";"842.38669600"
21032019 0700;"4029.71000000";"4037.00000000";"4028.46000000";"4036.89000000";"604.18457900"
21032019 0800;"4036.92000000";"4051.75000000";"4033.97000000";"4046.79000000";"1058.14895000"
21032019 0900;"4045.75000000";"4047.51000000";"4041.22000000";"4043.72000000";"878.30557700"
21032019 1000;"4043.00000000";"4044.33000000";"4036.80000000";"4040.00000000";"1054.44499200"
21032019 1100;"4039.98000000";"4042.77000000";"4033.97000000";"4036.26000000";"1006.92888800"
21032019 1200;"4036.69000000";"4057.88000000";"4034.85000000";"4047.78000000";"1895.11709500"
21032019 1300;"4044.62000000";"4069.32000000";"4037.86000000";"4039.34000000";"1778.40787900"
21032019 1400;"4039.34000000";"4045.00000000";"4008.71000000";"4024.46000000";"3471.59060100"
21032019 1500;"4024.12000000";"4024.98000000";"3880.01000000";"3910.00000000";"7334.50809700"
